日期,西德州(美元/桶),杜拜(美元/桶),布蘭特(美元/桶)
2014/08/18,96.5,102.12,100.16
2014/08/15,97.29,100.96,102.21
2014/08/14,95.57,103.02,101.23
2014/08/13,97.56,101.98,103.12
2014/08/12,97.38,103.25,102.38
2014/08/11,98.12,103.48,104.16
2014/08/08,97.68,103.85,104.22
2014/08/07,97.46,103,104.46
2014/08/06,97,102.87,104.13
2014/08/05,97.4,103.81,103.71
2014/08/04,98.51,103.15,104.52
2014/08/01,99.75,104.92,104
2014/07/31,98.09,105.23,105.23
2014/07/30,100.16,105.98,106.36
2014/07/29,100.95,105.84,107.14
2014/07/28,101.75,105.15,106.96
2014/07/25,104.01,105.15,107.51
2014/07/24,103.77,105.79,106.48
2014/07/23,105.1,105.33,107.45
2014/07/22,104.16,105.53,106.71
2014/07/21,104.78,105.17,106.52
2014/07/18,103.13,105.71,106.85
2014/07/17,103.15,104.96,106.91
2014/07/16,101.28,105.06,105.69
2014/07/15,99.91,104.49,104.57
2014/07/14,101.03,104.76,105.89
2014/07/11,100.8,106.03,106.04
2014/07/10,102.96,105.67,107.28
2014/07/09,102.31,106.11,107.73
2014/07/08,103.48,106.94,108.33
2014/07/07,103.55,107.15,109.65
2014/07/04,103.94,107.95,109.82
2014/07/03,103.94,107.72,110.01
2014/07/02,104.41,109.16,110.57
2014/07/01,105.34,109.18,111.38
2014/06/30,105.44,109.29,111.75
2014/06/27,105.71,109.68,112.67
2014/06/26,105.74,109.89,112.8
2014/06/25,106.88,110.05,113.37
2014/06/24,106.29,109.76,114.11
2014/06/23,106.49,111.23,113.68
2014/06/20,107.38,110.74,114.65
2014/06/19,106.51,110.46,115.17
2014/06/18,106.06,109.94,114.25
2014/06/17,106.32,108.76,113.7
2014/06/16,106.89,109.27,113.15
2014/06/13,106.77,109.51,113.11
2014/06/12,106.47,106.96,112.58
2014/06/11,104.43,105.37,109.85
2014/06/10,104.37,105.16,109.3
2014/06/09,104.47,105.14,110.18
2014/06/06,102.72,105.31,108.69
2014/06/05,102.51,104.28,108.55
2014/06/04,102.57,105.31,108.78
2014/06/03,102.72,104.85,108.81
2014/06/02,102.48,105.6,109.02
2014/05/30,102.71,106.28,109.23
2014/05/29,103.56,106.33,110.05
2014/05/28,102.75,106.59,109.6
2014/05/27,104.15,106.81,110.06
2014/05/26,104.66,106.66,110.63
2014/05/23,104.66,106.84,110.63
2014/05/22,104,106.94,110.82
2014/05/21,104.18,106.59,110.87
2014/05/20,102.62,106.12,110.03
2014/05/19,102.67,106.56,110.07
2014/05/16,102.01,105.07,110.48
2014/05/15,101.5,105.78,110.11
2014/05/14,102.25,105.67,110.02
2014/05/13,101.73,104.46,109.07
2014/05/12,100.66,104.46,108.32
2014/05/09,100,104.99,108.07
2014/05/08,100.19,104.09,108.19
2014/05/07,100.75,103.59,108.2
2014/05/06,99.6,103.91,107.76
2014/05/05,99.5,104.75,109.1
2014/05/02,99.76,104.39,109.1
2014/05/01,99.43,104.49,108.02
2014/04/30,99.75,104.49,108.26
2014/04/29,101.19,104.78,109.5
2014/04/28,100.93,106.02,108.76
2014/04/25,100.73,106.38,109.48
2014/04/24,102.05,105.74,110.04
2014/04/23,101.61,105.87,108.77
2014/04/22,102.05,106.31,108.88
2014/04/21,104.39,105.76,109.21
2014/04/18,104.34,105.84,109.21
2014/04/17,104.34,105.84,109.21
2014/04/16,103.76,106.4,109.72
2014/04/15,103.67,105.36,108.89
2014/04/14,103.91,105.16,108.44
2014/04/11,103.65,104.13,107.4
2014/04/10,103.32,104.56,107.22
2014/04/09,103.53,104.09,107.69
2014/04/08,102.55,103.16,106.76
2014/04/07,100.57,102.36,105.46
2014/04/04,101.1,103.04,106.64
2014/04/03,100.29,101.29,105.49
2014/04/02,99.62,102.44,104
2014/04/01,99.67,104.11,105.68
2014/03/31,101.57,104.44,106.95
2014/03/28,101.47,104.58,107.36
2014/03/27,101.28,104.04,107.2
2014/03/26,100.26,104.29,106.51
2014/03/25,99.37,104.01,107.01
2014/03/24,99.79,103.66,106.79
2014/03/21,99.66,104.2,107.08
2014/03/20,99.32,103.47,106.07
2014/03/19,100.31,103.4,105.94
2014/03/18,99.7,103.46,106.83
2014/03/17,98.11,104.66,106.75
2014/03/14,98.99,103.96,108.34
2014/03/13,98.23,104.14,107.24
2014/03/12,98.08,103.79,107.98
2014/03/11,99.89,104.21,108.53
2014/03/10,101.18,104.26,108.29
2014/03/07,102.59,104.31,109.08
2014/03/06,101.67,103.94,108.08
2014/03/05,101.39,105.34,108.12
2014/03/04,103.29,106.06,109.25
2014/03/03,104.91,107.25,111.31
2014/02/28,102.56,105.39,108.93
2014/02/27,102.34,105.55,108.73
2014/02/26,102.62,105.65,109.45
2014/02/25,102.11,106.34,109.31
2014/02/24,102.97,106.26,110.19
2014/02/21,102.3,106.57,110.09
2014/02/20,102.99,106.52,109.83
2014/02/19,103.51,106.84,110.29
2014/02/18,102.55,106.73,110.22
2014/02/17,100.31,106.25,109.14
2014/02/14,100.31,105.08,108.81
2014/02/13,100.3,104.81,108.79
2014/02/12,100.33,105.19,108.84
2014/02/11,99.94,104.98,109.05
2014/02/10,100.16,105.13,109.49
2014/02/07,99.92,103.35,109.38
2014/02/06,97.83,102.58,107.63
2014/02/05,97.39,102.19,106.63
2014/02/04,97.33,101.98,106.54
2014/02/03,96.59,102.26,106.49
2014/01/31,97.45,103.77,107.27
2014/01/30,98.15,103.77,108.8
2014/01/29,97.3,103.78,108.37
2014/01/28,97.38,103.82,108.01
2014/01/27,95.85,104.29,107.75
2014/01/24,96.73,104.13,108.62
2014/01/23,97.39,104.63,108.83
2014/01/22,96.76,103.94,109.23
2014/01/21,95.04,103.73,108.23
2014/01/20,94.26,103.28,107.55
2014/01/17,94.26,102.81,107.48
2014/01/16,93.98,103.01,107.32
2014/01/15,94.26,102.61,107.68
2014/01/14,92.54,103.21,106.9
2014/01/13,91.72,103.51,107.61
2014/01/10,92.73,103.99,106.88
2014/01/09,91.95,104.06,106.85
2014/01/08,92.39,104.14,107.24
2014/01/07,93.74,104.11,107.15
2014/01/06,93.63,104.29,106.71
2014/01/03,94.06,105.22,106.72
2014/01/02,95.49,107.79,107.89
2013/12/31,98.55,107.88,110.55
2013/12/30,99.33,108.77,110.9
2013/12/27,100.24,108.86,111.29
2013/12/26,99.57,108.5,111.66
2013/12/25,99.02,108.47,111.66
2013/12/24,99.02,108.47,111.66
2013/12/23,98.74,108.48,111.67
2013/12/20,99.06,107.09,111.98
2013/12/19,98.62,106.34,110.66
2013/12/18,97.79,105.65,109.75
2013/12/17,97.13,105.93,108.69
2013/12/16,97.5,106.13,110.44
2013/12/13,96.55,105.71,108.48
2013/12/12,97.46,106.94,108.82
2013/12/11,97.42,106.42,109.55
2013/12/10,98.47,106.53,109.17
2013/12/09,97.47,107.93,109.73
2013/12/06,97.63,108.17,111.67
2013/12/05,97.45,108.34,111.57
2013/12/04,97.12,108.95,112.62
2013/12/03,96.04,108.26,112.9
2013/12/02,93.92,107.34,111.59
2013/11/29,92.19,108.68,110.26
2013/11/28,92.19,108.78,111.05
2013/11/27,92.19,108.67,111.3
2013/11/26,93.76,108.56,111.5
2013/11/25,94.1,106.77,111.1
2013/11/22,96.67,107.44,111.22
2013/11/21,95.12,105.77,109.96
2013/11/20,93.62,105.14,108.2
2013/11/19,93.35,106.06,107.59
2013/11/18,93.06,106.09,108.61
2013/11/15,93.71,105.06,108.34
2013/11/14,93.78,104.47,108.4
2013/11/13,93.78,103.14,107
2013/11/12,93.02,103.46,106.02
2013/11/11,95.2,103.03,106.06
2013/11/08,94.51,102.43,104.67
2013/11/07,94.28,102.46,103.31
2013/11/06,94.79,104.62,105.36
2013/11/05,93.38,104.91,105.25
2013/11/04,94.62,103.99,105.86
2013/11/01,94.48,105.85,106.67
2013/10/31,96.31,106.5,108.14
2013/10/30,96.72,105.78,109.13
2013/10/29,98.21,105.93,108.54
2013/10/28,98.76,104.76,108.81
2013/10/25,97.71,104.47,106.36
2013/10/24,96.84,105.18,106.81
2013/10/23,97.83,106.59,109.54
2013/10/22,97.83,106.59,109.54
2013/10/21,99.25,105.3,109.62
2013/10/18,100.74,105.82,109.71
2013/10/17,100.67,106.74,109.29
2013/10/16,102.25,106.49,110.78
2013/10/15,101.14,107.56,110.07
2013/10/14,102.37,107.56,110.63
2013/10/11,101.93,107.08,110.95
2013/10/10,102.94,105.88,111.65
2013/10/09,101.47,105.82,109.06
2013/10/08,103.5,105.56,110.45
2013/10/07,103.09,104.3,109.85
2013/10/04,103.75,104.99,109.46
2013/10/03,103.15,104.85,109.18
2013/10/02,104.06,103.54,109.16
2013/10/01,101.94,103.41,107.7
2013/09/30,102.42,103.58,108.28
2013/09/27,102.82,105.11,108.92
2013/09/26,102.99,104.85,109.03
2013/09/25,102.77,105.36,108.96
2013/09/24,103.28,104.71,108.22
2013/09/23,103.68,105.74,108.46
2013/09/20,104.72,107.48,109.65
2013/09/19,106.26,108.8,109.8
2013/09/18,108.12,106.69,110.28
2013/09/17,105.36,107.91,109.15
2013/09/16,106.52,109.26,110.97
2013/09/13,108.2,109.51,112.89
2013/09/12,108.58,109.19,112.82
2013/09/11,107.58,108.62,111.97
2013/09/10,107.33,109.18,111.7
2013/09/09,109.38,110.76,114.63
2013/09/06,110.49,110.31,116.6
2013/09/05,108.36,110.14,115.4
2013/09/04,107.14,110.52,115.31
2013/09/03,108.53,109.81,115.63
2013/09/02,107.7,109.1,114.52
2013/08/30,107.7,111.78,114.67
2013/08/29,108.77,112.99,115.91
2013/08/28,109.98,111.65,116.33
2013/08/27,109.01,107.76,114.77
2013/08/26,106.02,108.18,111.24
2013/08/23,106.46,107.76,111.24
2013/08/22,105.08,107.61,110.21
2013/08/21,103.91,106.72,110.24
2013/08/20,105.06,106.38,110.61
2013/08/19,107.07,107.4,110.74
2013/08/16,107.45,106.67,111.23
2013/08/15,107.27,106.99,111.47
2013/08/14,106.85,105.46,110.42
2013/08/13,106.74,105.71,110.24
2013/08/12,106.21,103.95,109.13
2013/08/09,106.02,103.79,108.37
2013/08/08,103.46,103.79,107.08
2013/08/07,104.33,103.79,107.94
2013/08/06,105.37,104.46,108.54
2013/08/05,106.57,105.28,109.41
2013/08/02,106.85,105.86,109.33
2013/08/01,107.85,104.89,109.84
2013/07/31,105.07,104.29,107.75
2013/07/30,103.1,104.68,107.28
2013/07/29,104.6,104.38,107.98
2013/07/26,104.69,104.52,107.51
2013/07/25,105.55,104.51,107.98
2013/07/24,105.25,104.94,107.74
2013/07/23,107.24,104.83,108.91
2013/07/22,106.77,105.34,108.69
2013/07/19,108.18,105.39,108.77
2013/07/18,107.97,104.94,109.18
2013/07/17,106.46,103.89,109.18
2013/07/16,105.96,104.33,109.43
2013/07/15,106.38,104.15,109.33
2013/07/12,106.03,103.47,108.88
2013/07/11,104.79,104.11,107.98
2013/07/10,106.33,103.74,108.48
2013/07/09,103.67,103.3,107.87
2013/07/08,103.13,103.14,107.78
2013/07/05,103.15,101.95,107.5
2013/07/04,101.21,101.67,105.58
2013/07/03,101.21,101.25,105.97
2013/07/02,99.56,99.67,104.01
2013/07/01,98.02,99.22,103.2
2013/06/28,96.52,100.38,102.29
2013/06/27,96.99,98.82,102.87
2013/06/26,95.54,98.62,101.07
2013/06/25,95.24,98.83,101.42
2013/06/24,95.16,97.34,100.51
2013/06/21,93.83,99.79,100.6
2013/06/20,95.05,101.27,102.42
2013/06/19,98,103.09,105.81
2013/06/18,98.44,102.14,105.56
2013/06/17,97.85,103.28,105.64
2013/06/14,97.82,102.14,105.74
2013/06/13,96.66,99.94,103.8
2013/06/12,95.87,99.92,103.31
2013/06/11,95.4,100.27,102.24
2013/06/10,95.85,100.6,103.69
2013/06/07,96.09,100.4,104.28
2013/06/06,94.84,100.02,103.44
2013/06/05,93.74,100.14,103.34
2013/06/04,93.35,98.81,102.73
2013/06/03,93.46,97.64,101.89
2013/05/31,91.89,98.8,100.38
2013/05/30,93.63,99.14,101.99
2013/05/29,93.07,100.64,102.4
2013/05/28,95.01,100.38,104.07
2013/05/27,93.87,99.43,101.91
2013/05/24,93.87,98.68,101.91
2013/05/23,94.12,98.68,101.48
2013/05/22,94.08,100.39,102.42
2013/05/21,96.03,101.41,103.47
2013/05/20,96.76,101.56,104.7
2013/05/17,96,100.86,104.35
2013/05/16,95.09,100.08,104.07
2013/05/15,94.26,99.24,102.67
2013/05/14,94.17,100,102.63
2013/05/13,95.09,100.3,102.52
2013/05/10,95.98,101.43,102.57
2013/05/09,96.11,101.25,103.96
2013/05/08,96.55,101.69,104
2013/05/07,95.64,102.13,104.95
2013/05/06,96.03,101.96,104.43
2013/05/03,95.53,99.82,104.43
2013/05/02,93.95,97.87,101.56
2013/05/01,91.03,101.28,99.17
2013/04/30,93.36,101.28,101.92
2013/04/29,94.38,101.11,103.32
2013/04/26,92.92,101.07,102.77
2013/04/25,93.26,100.18,102.47
2013/04/24,91.29,99.59,101.13
2013/04/23,89.09,98.16,99.7
2013/04/22,88.94,98.31,99.99
2013/04/19,87.95,98.09,99.17
2013/04/18,88.01,96.71,98.59
2013/04/17,86.74,98.1,97.25
2013/04/16,88.66,97.81,98.9
2013/04/15,88.58,99.28,99.83
2013/04/12,91.22,101.64,101.9
2013/04/11,93.38,103.04,104.59
2013/04/10,94.54,103.73,105.21
2013/04/09,94.2,103.06,105.1
2013/04/08,93.37,103.13,103.88
2013/04/05,92.76,104.19,104.02
2013/04/04,93.21,105.14,105.74
2013/04/03,94.44,107.96,107.45
2013/04/02,97.08,108.41,110.1
2013/04/01,97.09,107.21,109.29
2013/03/28,97.13,107.07,108.69
2013/03/27,96.53,106.23,108.85
2013/03/26,96.32,105.15,108.14
2013/03/25,94.63,105.06,107.24
2013/03/22,93.53,104.13,106.93
2013/03/21,92.26,105.09,107.08
2013/03/20,93.04,104.78,107.9
2013/03/19,92.2,105.86,107.53
2013/03/18,93.81,105.04,109.06
2013/03/15,93.46,105.07,109.55
2013/03/14,92.99,104.57,108.68
2013/03/13,92.38,105.48,107.97
2013/03/12,92.52,105.49,109.16
2013/03/11,92.02,106.44,109.59
2013/03/08,91.87,106.56,109.89
2013/03/07,91.56,106.21,111.15
2013/03/06,90.43,106.84,111.06
2013/03/05,90.82,105.66,111.61
2013/03/04,90.12,104.81,110.09
2013/03/01,90.79,105.63,110.29
2013/02/28,91.93,106.76,110.7
2013/02/27,92.76,108.42,111.87
2013/02/26,92.59,108.8,112.92
2013/02/25,93,109.83,114.69
2013/02/22,93.06,109.53,113.9
2013/02/21,92.78,109.79,113.97
2013/02/20,94.48,112.25,115.86
2013/02/19,96.6,111.99,117.38
2013/02/18,95.88,113.04,117.5
2013/02/15,95.88,113.1,117.55
2013/02/14,97.33,113.28,118.15
2013/02/13,97.02,113.62,118.58
2013/02/12,97.49,112.64,118.34
2013/02/11,97.03,112.64,118.36
2013/02/08,95.73,112.64,118.94
2013/02/07,95.78,112.36,117.26
2013/02/06,96.65,111.6,116.77
2013/02/05,96.65,110.58,116.77
2013/02/04,96.27,111.67,116.08
2013/02/01,97.68,110.46,116.8
2013/01/31,97.45,110.8,115.63
2013/01/30,97.94,109.62,115.08
2013/01/29,97.47,108.68,114.73
2013/01/28,96.51,108.86,113.63
2013/01/25,95.69,109.13,113.54
2013/01/24,95.54,108.28,113.86
2013/01/23,95.05,108.09,113.26
2013/01/22,96.2,107.86,112.72
2013/01/21,95.42,107.95,112.21
2013/01/18,95.42,107.01,111.85
2013/01/17,95.42,106.47,111.11
2013/01/16,94.24,106.59,110.69
2013/01/15,93.35,107.44,111
2013/01/14,94.23,106.93,111.62
2013/01/11,93.61,107.81,110.46
2013/01/10,93.82,108.09,112.56
2013/01/09,93.12,108,112.31
2013/01/08,93.2,107.29,112.48
2013/01/07,93.27,106.66,112.04
2013/01/04,93.05,107.46,112.07
2013/01/03,92.83,107.72,112.97
2013/01/02,92.99,107.61,112.93
2012/12/31,91.75,107.81,110.6
2012/12/28,90.89,107.99,110.14
2012/12/27,90.98,108.08,110.35
2012/12/26,91.01,106.8,108.5
2012/12/24,88.5,106.06,108.5
2012/12/21,88.46,106.78,108.93
2012/12/20,89.86,106.58,110.33
2012/12/19,89.49,106.31,110.72
2012/12/18,87.97,105.78,109.53
2012/12/17,87.32,105.86,108.7
2012/12/14,86.75,105.1,109.12
2012/12/13,85.97,105.66,108.7
2012/12/12,85.79,104.85,109.64
2012/12/11,85.79,104.24,107.81
2012/12/10,85.63,104.59,107.83
2012/12/07,85.9,104.68,107.08
2012/12/06,86.26,106.06,107.19
2012/12/05,87.88,107.47,109.08
2012/12/04,88.5,107.89,109.98
2012/12/03,89.12,108.44,111.18
2012/11/30,88.88,108.98,110.9
2012/11/29,87.97,107.24,110.55
2012/11/28,86.55,108.22,108.92
2012/11/27,87.24,109.06,109.62
2012/11/26,87.81,109.41,110.46
2012/11/23,87.08,108.73,110.93
2012/11/22,87.08,108.74,110.29
2012/11/21,87.08,108.54,110.57
2012/11/20,86.7,109.51,109.89
2012/11/19,89.12,108.41,111.51
2012/11/16,86.63,107.23,108.54
2012/11/15,85.34,107.32,110.03
2012/11/14,86.29,105.89,109.08
2012/11/13,85.35,106.43,108.06
2012/11/12,85.63,106.43,109.73
2012/11/09,86.05,104.81,109.05
2012/11/08,85.09,104.75,107.28
2012/11/07,84.5,108.29,107.63
2012/11/06,88.52,105.13,110.25
2012/11/05,85.76,103.41,106.94
2012/11/02,84.85,106.03,106.22
2012/11/01,86.16,106.81,108.6
2012/10/31,86.16,106.91,109.2
2012/10/30,85.6,106.85,109.18
2012/10/29,85.48,106.42,109.41
2012/10/26,86.15,106.76,109.18
2012/10/25,85.85,106.76,107.98
2012/10/24,85.48,106.6,107.66
2012/10/23,86.48,107.11,107.79
2012/10/22,88.67,108.18,109.51
2012/10/19,90.07,110.21,110.86
2012/10/18,92.08,111.4,112.3
2012/10/17,92.02,112.03,113.4
2012/10/16,92.06,111.61,114.94
2012/10/15,91.88,110.78,115.31
2012/10/12,91.84,111.3,114.82
2012/10/11,92.22,111.16,115.85
2012/10/10,91.31,110.57,115.13
2012/10/09,92.34,108.98,114.51
2012/10/08,89.54,107.73,112.21
2012/10/05,89.86,109.1,112.13
2012/10/04,91.64,106.33,111.66
2012/10/03,88,108.28,108.74
2012/10/02,91.84,109.59,111.98
2012/10/01,92.52,109.35,112.29
2012/09/28,92.1,110.56,111.69
2012/09/27,91.97,108.09,111.64
2012/09/26,89.9,107.64,109.43
2012/09/25,91.07,108.61,110.46
2012/09/24,91.83,108.17,109.4
2012/09/21,92.77,108.18,111.29
2012/09/20,92.2,105.64,109.5
2012/09/19,91.89,110.79,108.29
2012/09/18,95.31,111.76,112.58
2012/09/17,96.54,114.76,115.2
2012/09/14,98.98,115.41,116.89
2012/09/13,98.18,113.69,116.41
2012/09/12,96.91,113.93,115.69
2012/09/11,97.08,113.11,115.07
2012/09/10,96.53,112.89,114.48
2012/09/07,96.35,111.84,113.97
2012/09/06,95.24,112.09,113.91
2012/09/05,95.41,111.64,113.13
2012/09/04,95.88,113.29,114.42
2012/09/03,97.04,111.79,115.61
2012/08/31,96.44,110.33,114.47
2012/08/30,94.69,110.24,112.72
2012/08/29,95.47,109.49,112.55
2012/08/28,96.37,110.02,112.59
2012/08/27,95.53,111.82,114.76
2012/08/24,95.86,111.54,114.76
2012/08/23,95.99,113.21,116.26
2012/08/22,97.14,111.59,115.38
2012/08/21,96.62,111.61,115.36
2012/08/20,95.97,111.03,114.47
2012/08/17,96.03,111.03,114.45
2012/08/16,95.45,111.23,116.43
2012/08/15,94.28,109.29,115.76
2012/08/14,93.41,109.32,113.9
2012/08/13,92.82,108.63,113.8
2012/08/10,92.98,108.22,112.94
2012/08/09,93.38,106.87,113.37
2012/08/08,93.31,106.87,112.97
2012/08/07,93.53,106.01,112.3
2012/08/06,92.2,104.54,109.76
2012/08/03,91.36,102.45,109.33
2012/08/02,87.14,101.73,106.76
2012/08/01,88.86,101.04,106.37
2012/07/31,87.82,101.9,105.35
2012/07/30,89.75,102.38,106.31
2012/07/27,90.18,102.06,106.27
2012/07/26,89.45,100.49,105.1
2012/07/25,88.86,100.28,103.41
2012/07/24,88.44,100.39,103.47
2012/07/23,88.03,99.62,103.61
2012/07/20,91.42,103.39,106.8
2012/07/19,92.53,102.71,107.79
2012/07/18,89.84,100.89,105.45
2012/07/17,89.1,100.86,104.02
2012/07/16,88.42,98.84,103.59
2012/07/13,87.17,97.68,102.38
2012/07/12,85.97,97.04,100.31
2012/07/11,85.93,96.44,99.69
2012/07/10,83.93,96.41,98.56
2012/07/09,85.87,96.76,100.2
2012/07/06,84.33,97.59,98.33
2012/07/05,87.07,97.96,101.24
2012/07/04,87.62,97.17,99.66
2012/07/03,87.62,95.29,100.56
2012/07/02,83.68,93.72,96.48
2012/06/29,84.86,92.89,96.13
2012/06/28,77.89,91.77,91.39
2012/06/27,80.25,91.24,92.96
2012/06/26,79.39,91.01,91.66
2012/06/25,79.16,89.81,89.87
2012/06/22,79.68,89.15,90.15
2012/06/21,78.21,90.67,89.18
2012/06/20,81.32,94.27,93.1
2012/06/19,84.11,93.85,95.48
2012/06/18,83.12,96.47,95.72
2012/06/15,84,96.66,97.29
2012/06/14,84.11,95.59,96.81
2012/06/13,82.54,93.84,97.22
2012/06/12,83.31,95.41,96.72
2012/06/11,82.47,98.66,98.05
2012/06/08,84.28,96.51,98.39
2012/06/07,84.56,97.49,99.92
2012/06/06,85.05,97.14,100.91
2012/06/05,84.19,95.99,98.43
2012/06/04,84.07,95.16,98.43
2012/06/01,83.27,98.43,98.43
2012/05/31,86.58,101.59,101.75
2012/05/30,87.63,103.39,103.49
2012/05/29,90.78,105.01,107.02
2012/05/28,90.74,104.71,107.45
2012/05/25,90.74,103.84,107.26
2012/05/24,90.51,102.24,106.96
2012/05/23,90.59,103.69,106.19
2012/05/22,91.48,105.5,109.18
2012/05/21,92.71,105.13,108.91
2012/05/18,91.63,104.48,107.66
2012/05/17,92.5,107.16,108.35
2012/05/16,92.79,107.76,111.38
2012/05/15,93.65,108.63,111.73
2012/05/14,94.66,107.94,111.22
2012/05/11,96,108.41,112.43
2012/05/10,96.98,109.38,112.71
2012/05/09,96.59,108.93,112.68
2012/05/08,97.15,108.97,112.49
2012/05/07,98.09,109.24,112.49
2012/05/04,98.53,112.92,112.49
2012/05/03,102.54,115.55,115.99
2012/05/02,105.21,116.59,117.86
2012/05/01,106.11,116.38,119.04
2012/04/30,104.88,116.38,119.04
2012/04/27,104.89,116.32,119.29
2012/04/26,104.58,115.82,119.58
2012/04/25,103.85,115.18,118.24
2012/04/24,103.34,114.41,117.81
2012/04/23,102.88,114.57,117.55
2012/04/20,103.39,115.45,118.26
2012/04/19,102.29,115.4,117.58
2012/04/18,102.67,115.58,116.55
2012/04/17,104.26,115.18,118
2012/04/16,103.07,116.23,118.3
2012/04/13,102.85,118.38,121.11
2012/04/12,103.65,117.56,121.06
2012/04/11,102.69,116.77,120.12
2012/04/10,101.08,119.17,120.58
2012/04/09,102.52,119.69,123.21
2012/04/06,103.26,120.74,123.21
2012/04/05,103.26,120.74,123.21
2012/04/04,101.72,122,122.63
2012/04/03,104.08,121.97,125.24
2012/04/02,105.36,119.97,125.09
2012/03/30,103.1,120.38,123.15
2012/03/29,102.84,121.57,122.78
2012/03/28,105.41,122.07,124.3
2012/03/27,107.31,123.16,125.32
2012/03/26,107.15,122.91,125.81
2012/03/23,106.68,122.18,125.04
2012/03/22,105.21,121.99,122.84
2012/03/21,107.03,123.09,123.94
2012/03/20,105.74,123.17,124.01
2012/03/19,108.12,123.94,125.76
2012/03/16,107.12,122.23,125.42
2012/03/15,105.17,123.64,123.67
2012/03/14,105.54,124.22,125.78
2012/03/13,106.81,124.21,126.93
2012/03/12,106.49,123.67,126.14
2012/03/09,107.37,123.62,126.74
2012/03/08,106.78,123.29,126.79
2012/03/07,106.29,120.75,124.48
2012/03/06,104.78,121.65,123.32
2012/03/05,106.83,121.09,125.19
2012/03/02,107.42,122.25,125.02
2012/03/01,109.36,119.64,126.28
2012/02/29,107.08,120.02,122.68
2012/02/28,106.62,121.81,122.96
2012/02/27,108.55,122.56,124.7
2012/02/24,109.58,121.57,125.21
2012/02/23,107.68,120.22,123.94
2012/02/22,106.1,119.42,123.45
2012/02/21,105.82,117.69,121.55
2012/02/20,103.37,117.98,120.86
2012/02/17,103.37,117.45,119.93
2012/02/16,102.29,116.23,120.61
2012/02/15,101.79,116.43,119.92
2012/02/14,100.84,115.25,118.47
2012/02/13,100.85,115.91,118.7
2012/02/10,98.78,115.22,117.7
2012/02/09,99.85,114.53,118.63
2012/02/08,98.84,113.85,116.95
2012/02/07,98.6,113.25,116.46
2012/02/06,97.1,111.7,115.97
2012/02/03,97.73,109.9,113.38
2012/02/02,96.52,109.67,111.78
2012/02/01,97.59,109.14,111.74
2012/01/31,98.48,109.59,110.63
2012/01/30,98.9,109.75,110.5
2012/01/27,99.6,109.14,110.91
2012/01/26,99.75,108.78,110.08
2012/01/25,99.39,108.29,109.17
2012/01/24,98.91,109.5,109.29
2012/01/23,99.7,109.5,110.03
2012/01/20,98.43,109.5,109.06
2012/01/19,100.32,109.47,110.46
2012/01/18,100.67,109.61,110.07
2012/01/17,100.69,110.29,110.75
2012/01/16,98.91,109.46,110.8
2012/01/13,98.91,109.84,110.14
2012/01/12,98.96,110.69,112.08
2012/01/11,100.88,110.95,112.14
2012/01/10,102.29,110.39,112.98
2012/01/09,101.33,110.5,111.7
2012/01/06,101.62,109.92,112.3
2012/01/05,102.53,110.23,113.26
2012/01/04,103.24,108.49,113.43
2012/01/03,103.08,105.91,111.69
2012/01/02,99.22,104.89,106.93
2011/12/30,99.22,104.89,106.93
2011/12/29,99.64,104.61,107.33
2011/12/28,99.42,105.77,107.48
2011/12/27,101.25,105.33,108.15
2011/12/26,99.61,105.48,108.15
2011/12/23,99.61,105.48,108.15
2011/12/22,99.42,105.27,108.43
2011/12/21,98.63,104.71,108
2011/12/20,97.23,102.25,107.3
2011/12/19,93.82,100.96,104.34
2011/12/16,93.77,101.98,103.94
2011/12/15,93.75,102.99,105.06
2011/12/14,97.39,106.57,105.49
2011/12/13,100,105.51,109.17
2011/12/12,97.9,105.87,107.54
2011/12/09,99.44,105.62,108.14
2011/12/08,99.34,107.97,108.12
2011/12/07,100.42,108.86,109.72
2011/12/06,101.26,107.31,110.49
2011/12/05,100.93,108.8,110.54
2011/12/02,100.51,107.56,109.63
2011/12/01,100.27,107.39,108.95
2011/11/30,100.06,108.26,110.76
2011/11/29,99.79,107.35,110.02
2011/11/28,97.43,107.18,109.16
2011/11/25,96.78,106.32,106.54
2011/11/24,96.78,106.8,107.55
2011/11/23,96.78,107.39,106.83
2011/11/22,97.71,106.67,108.38
2011/11/21,97.38,106.21,106.5
2011/11/18,97.55,107.67,107.65
2011/11/17,100.48,109.72,108.68
2011/11/16,102.37,110.59,112.1
2011/11/15,99.45,109.53,112.19
2011/11/14,98.19,110.7,112.38
2011/11/11,98.93,110.32,114.23
2011/11/10,97.8,108.48,113.56
2011/11/09,96.01,110.52,113.76
2011/11/08,96.83,111.26,115.41
2011/11/07,95.71,107,114.91
2011/11/04,94.3,107,112.06
2011/11/03,94.12,104.31,110.87
